item_id,order_id,product_id,quantity,price
4537,1297,593,3,64.65
4538,1297,291,3,117.21
4539,1298,435,4,166.24
4540,1298,815,3,61.98
4541,1298,188,3,143.01
4542,1298,457,1,18.02
4543,1299,390,1,13.2
4544,1299,222,4,195.84
4545,1299,239,3,135.63
4546,1299,162,5,164.65
4547,1299,399,5,161.75
4548,1300,130,2,37.02
4549,1300,278,1,52.51
4550,1301,580,5,164.35
4551,1301,455,3,159.39
4552,1302,877,3,106.89
4553,1302,707,3,116.19
4554,1302,333,4,124.48
4555,1303,210,4,229.44
4556,1303,476,5,95.75
4557,1304,338,2,39.66
4558,1304,225,3,57.54
4559,1304,25,3,35.52
4560,1304,282,2,89.94
4561,1305,522,3,122.16
4562,1305,938,2,35.94
4563,1305,654,4,229.72
4564,1306,693,1,13.34
4565,1307,945,5,215.7
4566,1307,152,2,114.44
4567,1307,647,1,48.27
4568,1307,607,3,78.36
4569,1307,624,4,76.36
4570,1307,493,2,79.0
4571,1308,50,1,45.84
4572,1309,640,4,163.16
4573,1309,100,5,239.1
4574,1309,329,4,124.2
4575,1309,753,5,242.8
4576,1309,875,4,194.56
4577,1309,944,5,194.25
4578,1310,265,5,248.35
4579,1310,839,2,64.68
4580,1310,370,1,21.21
4581,1310,19,2,21.38
4582,1311,658,3,140.55
4583,1311,461,1,42.95
4584,1312,652,5,178.35
4585,1312,717,2,104.22
4586,1312,691,1,18.78
4587,1312,91,5,165.7
4588,1313,571,1,12.3
4589,1313,69,5,84.85
4590,1313,390,5,66.0
4591,1314,133,3,31.92
4592,1314,811,2,61.2
4593,1315,655,3,111.15
4594,1315,58,2,53.54
4595,1316,463,2,83.2
4596,1316,461,2,85.9
4597,1317,715,2,91.02
4598,1318,15,2,33.28
4599,1318,543,3,141.66
4600,1318,140,5,226.2
4601,1318,615,1,51.48
4602,1319,360,5,133.95
4603,1319,936,5,198.35
4604,1320,60,4,142.64
4605,1320,752,4,153.12
4606,1321,568,1,20.93
4607,1321,152,3,171.66
4608,1322,67,3,77.49
4609,1322,92,2,83.24
4610,1322,626,5,203.8
4611,1322,596,1,50.59
4612,1322,669,5,185.95
4613,1323,106,4,195.2
4614,1323,546,3,48.69
4615,1323,645,2,23.76
4616,1323,269,2,91.12
4617,1323,419,1,42.38
4618,1324,160,3,112.38
4619,1324,746,5,87.3
4620,1324,599,2,49.92
4621,1324,883,4,231.44
4622,1324,755,4,57.44
4623,1324,268,2,49.46
4624,1325,174,2,86.76
4625,1325,776,3,43.92
4626,1325,583,3,75.06
4627,1325,213,1,48.49
4628,1325,333,2,62.24
4629,1326,432,2,68.0
4630,1327,592,3,105.84
4631,1327,685,1,33.78
4632,1327,237,5,263.35
4633,1327,140,4,180.96
4634,1328,704,4,118.6
4635,1328,799,1,42.96
4636,1328,83,5,99.6
4637,1329,200,1,39.77
4638,1329,273,2,116.0
4639,1329,193,1,12.87
4640,1329,146,1,28.58
4641,1329,401,4,67.24
4642,1329,544,3,103.5
4643,1330,309,2,97.54
4644,1330,684,3,94.14
4645,1330,812,2,58.9
4646,1330,665,4,185.68
4647,1331,982,4,185.96
4648,1331,749,5,144.05
4649,1331,224,2,39.38
4650,1332,890,2,119.28
4651,1333,305,5,172.05
4652,1334,922,2,107.26
4653,1335,580,5,164.35
4654,1335,953,4,84.6
4655,1335,33,4,153.52
4656,1335,120,3,130.89
4657,1335,838,3,123.42
4658,1336,101,4,101.92
4659,1336,777,2,22.66
4660,1336,416,1,57.83
4661,1336,6,5,221.7
4662,1337,835,1,48.63
4663,1337,920,4,82.0
4664,1337,900,2,111.82
4665,1337,805,3,30.03
4666,1337,385,3,37.65
4667,1337,533,3,62.7
4668,1338,905,4,225.64
4669,1338,374,2,39.06
4670,1339,184,5,163.05
4671,1339,450,4,115.2
4672,1339,690,2,49.78
4673,1340,41,4,63.4
4674,1340,719,4,197.8
4675,1340,673,2,82.64
4676,1341,36,3,57.63
4677,1341,750,5,140.65
4678,1341,561,1,48.94
4679,1341,96,1,53.9
4680,1341,940,4,133.36
4681,1342,101,4,101.92
4682,1342,271,2,68.44
4683,1343,140,3,135.72
4684,1343,138,2,59.74
4685,1343,521,1,41.39
4686,1343,26,2,118.96
4687,1344,18,1,13.92
4688,1344,48,1,30.25
4689,1345,50,1,45.84
4690,1345,155,5,133.9
4691,1345,962,1,39.24
4692,1345,637,3,60.87
4693,1346,685,4,135.12
4694,1346,363,4,207.0
4695,1346,772,3,151.05
4696,1346,325,5,138.1
4697,1346,653,4,80.48
4698,1347,488,4,183.8
4699,1347,101,1,25.48
4700,1347,921,3,37.02
4701,1347,592,4,141.12
4702,1348,801,2,89.48
4703,1348,979,3,138.09
4704,1348,13,5,98.15
4705,1348,453,2,27.98
4706,1348,945,4,172.56
4707,1348,827,5,255.85
4708,1349,956,5,212.85
4709,1349,987,3,77.31
4710,1349,112,4,145.56
4711,1349,242,1,41.56
4712,1350,120,4,174.52
4713,1350,377,4,136.24
4714,1350,590,3,53.43
4715,1350,427,2,43.48
4716,1350,341,5,145.7
4717,1350,107,5,54.5
4718,1351,980,4,208.6
4719,1351,479,4,218.36
4720,1351,681,4,85.12
4721,1351,741,3,167.55
4722,1351,297,1,12.96
4723,1351,961,2,27.64
4724,1352,598,4,169.6
4725,1352,836,5,215.1
4726,1353,877,4,142.52
4727,1353,757,4,108.48
4728,1353,300,1,18.28
4729,1353,20,4,193.4
4730,1353,904,3,91.56
4731,1353,248,1,11.21
4732,1354,896,5,262.0
4733,1355,134,3,126.36
4734,1355,963,1,18.32
4735,1355,685,1,33.78
4736,1355,478,5,145.0
4737,1356,589,3,117.72
4738,1356,56,1,32.97
4739,1357,912,4,168.64
4740,1358,988,1,58.33
4741,1359,467,4,167.28
4742,1359,535,5,289.2
4743,1359,568,4,83.72
4744,1360,95,3,112.02
4745,1360,529,2,69.44
4746,1360,831,1,30.95
4747,1361,304,2,105.74
4748,1361,515,5,59.1
4749,1361,304,5,264.35
4750,1361,384,2,50.12
4751,1361,544,4,138.0
4752,1362,661,2,113.18
4753,1363,745,5,113.25
4754,1363,748,2,29.72
4755,1363,789,5,218.45
4756,1363,77,1,18.97
4757,1364,788,4,58.28
4758,1364,401,4,67.24
4759,1364,656,2,86.54
4760,1364,380,4,113.8
4761,1365,272,3,179.94
4762,1365,781,3,144.39
4763,1365,255,1,13.34
4764,1365,502,3,33.69
4765,1366,662,4,122.28
4766,1366,228,5,238.05
4767,1366,256,5,225.7
4768,1367,445,1,38.4
4769,1367,573,2,104.5
4770,1367,816,3,71.64
4771,1368,731,5,269.1
4772,1368,540,4,122.4
4773,1368,665,2,92.84
4774,1369,108,3,101.85
4775,1369,709,3,169.89
4776,1369,15,4,66.56
4777,1369,550,1,23.32
4778,1370,452,1,22.6
4779,1370,256,1,45.14
4780,1371,928,4,44.2
4781,1371,999,5,95.95
4782,1372,281,3,37.41
4783,1372,334,2,33.54
4784,1372,201,3,146.13
4785,1372,195,3,169.29
4786,1372,586,4,154.48
4787,1373,705,5,187.55
4788,1373,629,2,58.12
4789,1374,167,4,216.84
4790,1374,121,2,78.26
4791,1374,232,4,84.16
4792,1374,426,3,82.05
4793,1374,656,2,86.54
4794,1374,546,5,81.15
4795,1375,913,4,115.08
4796,1375,673,5,206.6
4797,1375,766,4,205.36
4798,1375,608,2,97.48
4799,1375,638,3,102.6
4800,1375,255,1,13.34
4801,1376,725,4,221.84
4802,1376,115,1,27.88
4803,1376,462,3,170.28
4804,1376,433,1,57.42
4805,1376,938,5,89.85
4806,1377,624,5,95.45
4807,1377,685,5,168.9
4808,1377,61,2,111.1
4809,1378,553,2,68.26
4810,1378,155,2,53.56
4811,1378,124,2,90.34
4812,1379,268,1,24.73
4813,1380,865,1,30.89
4814,1380,478,3,87.0
4815,1380,806,5,68.8
4816,1381,973,3,113.4
4817,1381,548,1,38.13
4818,1381,279,2,45.92
4819,1381,343,2,87.08
4820,1381,630,1,28.26
4821,1382,133,4,42.56
4822,1382,870,2,42.72
4823,1383,736,1,28.99
4824,1383,289,4,122.64
4825,1383,888,3,59.19
4826,1383,761,3,152.49
4827,1383,151,2,117.26
4828,1383,701,3,138.06
4829,1384,31,4,83.56
4830,1384,126,1,38.02
4831,1384,117,5,72.05
4832,1385,137,3,65.13
4833,1385,627,3,42.21
4834,1385,870,4,85.44
4835,1386,632,3,112.2
4836,1386,714,1,56.0
4837,1386,519,2,94.88
4838,1386,13,4,78.52
4839,1386,433,5,287.1
4840,1387,912,2,84.32
4841,1387,334,3,50.31
4842,1387,487,1,37.1
4843,1387,202,1,28.34
4844,1387,719,5,247.25
4845,1388,337,5,209.15
4846,1388,435,1,41.56
4847,1389,822,5,233.9
4848,1389,121,3,117.39
4849,1390,806,2,27.52
4850,1390,124,4,180.68
4851,1390,346,1,38.49
4852,1390,154,5,148.5
4853,1391,271,2,68.44
4854,1391,589,2,78.48
4855,1392,40,2,24.58
4856,1392,139,1,39.39
4857,1393,900,2,111.82
4858,1393,636,4,88.52
4859,1393,861,5,129.9
4860,1393,415,4,54.04
4861,1393,342,3,92.43
4862,1393,921,3,37.02
4863,1394,760,2,110.7
4864,1394,258,5,242.4
4865,1394,615,2,102.96
4866,1395,647,2,96.54
4867,1395,157,5,175.05
4868,1395,975,1,46.33
4869,1395,16,1,44.1
4870,1396,2,1,49.43
4871,1396,887,1,25.52
4872,1397,221,4,177.16
4873,1397,624,3,57.27
4874,1397,410,3,110.22
4875,1398,177,2,67.94
4876,1398,685,4,135.12
4877,1399,948,1,36.91
4878,1399,270,2,89.16
4879,1399,322,4,87.48
4880,1399,418,2,90.22
4881,1400,210,1,57.36
4882,1400,772,2,100.7
4883,1400,115,2,55.76
4884,1400,102,3,115.17
4885,1401,705,4,150.04
4886,1402,531,2,98.06
4887,1402,297,4,51.84
4888,1402,922,5,268.15
4889,1402,749,2,57.62
4890,1402,551,1,16.96
4891,1403,365,3,147.96
4892,1403,91,3,99.42
4893,1404,970,5,120.2
4894,1404,607,3,78.36
4895,1404,385,2,25.1
4896,1405,771,3,166.95
4897,1405,19,3,32.07
4898,1405,511,2,113.02
4899,1405,188,2,95.34
4900,1405,348,3,58.29
4901,1406,683,2,101.92
4902,1406,839,3,97.02
4903,1406,868,1,51.07
4904,1406,236,1,27.88
4905,1406,547,3,34.44
4906,1407,545,5,59.15
4907,1408,585,4,150.4
4908,1408,698,4,140.28
4909,1408,591,1,23.9
4910,1408,671,2,114.96
4911,1408,511,1,56.51
4912,1409,103,1,51.51
4913,1410,777,4,45.32
4914,1411,427,1,21.74
4915,1411,966,5,174.65
4916,1411,530,1,36.05
4917,1411,157,2,70.02
4918,1411,796,2,106.94
4919,1412,79,4,61.76
4920,1412,347,4,48.92
4921,1412,327,1,28.42
4922,1412,838,4,164.56
4923,1413,668,2,69.54
4924,1413,620,5,256.1
4925,1413,801,1,44.74
4926,1414,728,1,56.02
4927,1415,245,5,53.0
4928,1416,554,3,175.77
4929,1416,910,4,150.4
4930,1416,543,3,141.66
4931,1416,201,1,48.71
4932,1417,494,5,249.15
4933,1417,260,4,204.6
4934,1418,193,4,51.48
4935,1418,315,5,53.95
4936,1418,898,4,234.2
4937,1419,68,5,138.5
4938,1419,58,5,133.85
4939,1419,703,4,178.92
4940,1419,765,3,163.95
4941,1419,486,4,202.16
4942,1419,783,1,24.17
4943,1420,588,3,157.86
4944,1420,474,5,205.3
4945,1421,412,5,208.35
4946,1421,374,5,97.65
4947,1422,212,2,40.92
4948,1423,825,2,58.08
4949,1423,901,2,102.44
4950,1423,363,5,258.75
4951,1423,353,5,98.0
4952,1423,824,5,268.2
4953,1423,975,2,92.66
4954,1424,594,4,56.32
4955,1424,121,5,195.65
4956,1424,301,2,107.9
4957,1425,737,5,264.7
4958,1426,784,2,64.72
4959,1426,446,1,12.36
4960,1427,634,2,97.56
4961,1427,426,4,109.4
4962,1428,255,2,26.68
4963,1428,981,2,24.16
4964,1428,952,4,67.4
4965,1428,647,3,144.81
4966,1429,414,2,80.34
4967,1429,255,4,53.36
4968,1429,824,4,214.56
4969,1430,678,4,185.16
4970,1430,214,4,174.32
4971,1430,551,4,67.84
4972,1431,677,1,52.33
4973,1431,463,5,208.0
4974,1431,991,3,147.15
4975,1431,784,5,161.8
4976,1431,115,3,83.64
4977,1431,840,5,197.55
4978,1432,622,4,179.64
4979,1432,899,1,42.91
4980,1432,604,2,71.34
4981,1432,936,2,79.34
4982,1433,305,5,172.05
4983,1433,755,5,71.8
4984,1433,573,3,156.75
4985,1433,653,4,80.48
4986,1434,557,1,29.85
4987,1434,195,2,112.86
4988,1434,497,3,141.06
4989,1435,343,3,130.62
4990,1436,578,2,113.36
4991,1436,12,2,95.64
4992,1436,672,3,66.39
4993,1436,308,1,56.07
4994,1437,173,2,51.78
4995,1438,22,1,26.8
4996,1438,890,5,298.2
4997,1438,445,5,192.0
4998,1438,960,2,87.22
4999,1438,236,4,111.52
5000,1438,300,4,73.12
5001,1439,672,2,44.26
5002,1439,758,2,70.7
5003,1439,800,4,229.44
5004,1439,704,5,148.25
5005,1439,543,3,141.66
5006,1439,598,1,42.4
5007,1440,250,5,85.15
5008,1440,631,5,129.55
5009,1440,85,1,54.63
5010,1440,638,2,68.4
5011,1441,811,1,30.6
5012,1441,795,3,38.58
5013,1441,837,5,51.45
5014,1441,501,2,88.28
5015,1441,176,5,172.65
5016,1442,120,2,87.26
5017,1442,678,3,138.87
5018,1442,346,1,38.49
5019,1442,804,3,85.23
5020,1442,568,4,83.72
5021,1442,584,1,20.11
5022,1443,505,2,63.7
5023,1443,689,3,44.28
5024,1443,557,5,149.25
5025,1443,642,3,113.58
5026,1443,88,3,110.16
5027,1443,445,4,153.6
5028,1444,395,1,42.14
5029,1444,475,2,21.52
5030,1444,296,3,40.41
5031,1445,32,5,124.0
5032,1445,308,2,112.14
5033,1445,33,2,76.76
5034,1445,987,1,25.77
5035,1446,809,5,286.75
5036,1446,330,3,79.23
5037,1446,671,5,287.4
5038,1446,856,5,271.45
5039,1447,559,1,20.44
5040,1447,908,3,120.33
5041,1447,319,2,56.68
5042,1447,871,4,93.6
5043,1447,359,3,87.42
5044,1447,930,1,13.66
5045,1448,376,4,143.68
5046,1448,52,2,78.02
5047,1449,862,2,29.5
5048,1449,474,1,41.06
5049,1449,479,1,54.59
5050,1449,277,3,82.23
5051,1449,457,1,18.02
5052,1450,995,3,153.99
5053,1450,264,3,120.6
5054,1450,366,4,225.48
5055,1451,226,1,29.82
5056,1452,926,5,299.6
5057,1452,474,4,164.24
5058,1453,334,5,83.85
5059,1453,394,1,49.98
5060,1453,810,2,51.66
5061,1454,45,2,59.38
5062,1454,660,1,48.51
5063,1454,386,4,176.84
5064,1455,220,3,157.59
5065,1455,309,4,195.08
5066,1455,108,4,135.8
5067,1455,763,1,14.44
5068,1455,578,4,226.72
5069,1456,148,1,14.82
5070,1456,958,3,71.46
5071,1456,267,1,40.32
5072,1456,544,1,34.5
5073,1457,27,2,54.52
5074,1458,713,5,288.7
5075,1458,393,5,297.25
5076,1458,92,3,124.86
5077,1458,148,2,29.64
5078,1459,588,3,157.86
5079,1459,863,4,174.72
5080,1459,24,1,35.28
5081,1459,65,3,123.96
5082,1459,687,1,54.43
5083,1459,714,1,56.0
5084,1460,2,1,49.43
5085,1461,943,3,71.97
5086,1461,966,4,139.72
5087,1462,916,1,50.62
5088,1462,537,1,31.58
5089,1462,452,4,90.4
5090,1462,794,1,36.83
5091,1462,188,5,238.35
5092,1463,766,1,51.34
5093,1463,420,1,56.7
5094,1463,284,5,245.65
5095,1463,389,3,165.18
5096,1463,893,4,87.2
5097,1464,85,1,54.63
5098,1464,669,3,111.57
5099,1464,595,3,59.07
5100,1464,386,4,176.84
5101,1465,498,1,10.23
5102,1465,353,3,58.8
5103,1465,636,5,110.65
5104,1465,964,3,94.47
5105,1465,682,5,180.85
5106,1465,468,1,55.02
5107,1466,689,4,59.04
5108,1466,890,5,298.2
5109,1466,707,2,77.46
5110,1467,586,2,77.24
5111,1467,955,3,144.57
5112,1467,144,2,114.12
5113,1467,874,1,36.97
5114,1467,183,2,71.22
5115,1467,390,2,26.4
5116,1468,494,1,49.83
5117,1468,402,4,112.92
5118,1468,809,2,114.7
5119,1468,165,1,58.11
5120,1468,342,2,61.62
5121,1468,712,2,89.62
5122,1469,484,3,140.46
5123,1469,258,3,145.44
5124,1469,23,3,163.08
5125,1469,544,4,138.0
5126,1469,518,5,52.05
5127,1469,555,4,209.4
5128,1470,926,3,179.76
5129,1470,81,3,140.73
5130,1471,625,2,47.78
5131,1471,174,3,130.14
5132,1471,31,4,83.56
5133,1472,559,1,20.44
5134,1472,745,2,45.3
5135,1472,149,1,28.07
5136,1473,178,5,79.85
5137,1474,54,1,16.62
5138,1474,192,2,119.98
5139,1475,158,3,129.57
5140,1475,354,5,215.2
5141,1475,222,1,48.96
5142,1475,265,5,248.35
5143,1475,993,1,49.71
5144,1476,719,5,247.25
5145,1476,983,1,29.87
5146,1476,658,2,93.7
5147,1476,970,1,24.04
5148,1476,315,1,10.79
5149,1477,74,1,51.04
5150,1477,214,2,87.16
5151,1478,437,2,102.64
5152,1478,637,3,60.87
5153,1478,973,2,75.6
5154,1478,794,1,36.83
5155,1479,239,4,180.84
5156,1479,322,3,65.61
5157,1480,514,5,294.35
5158,1480,462,1,56.76
5159,1480,426,1,27.35
5160,1480,816,2,47.76
5161,1480,775,4,166.92
5162,1481,391,2,90.26
5163,1481,933,3,99.42
5164,1482,984,3,47.37
5165,1482,155,2,53.56
5166,1483,391,5,225.65
5167,1483,998,5,182.9
5168,1483,466,2,72.0
5169,1483,963,4,73.28
5170,1483,175,2,50.54
5171,1484,212,3,61.38
5172,1484,984,2,31.58
5173,1484,796,4,213.88
5174,1484,588,1,52.62
5175,1484,213,1,48.49
5176,1485,97,5,126.9
5177,1485,589,4,156.96
5178,1486,411,3,148.53
5179,1486,50,5,229.2
5180,1486,745,4,90.6
5181,1487,852,2,25.82
5182,1487,367,4,108.24
5183,1487,642,1,37.86
5184,1487,563,5,109.0
5185,1488,525,1,52.86
5186,1488,353,3,58.8
5187,1488,7,4,122.16
5188,1489,597,3,56.64
5189,1489,879,4,190.04
5190,1489,345,2,34.48
5191,1489,404,1,31.95
5192,1489,397,2,50.3
5193,1490,65,3,123.96
5194,1490,277,4,109.64
5195,1490,307,3,67.62
5196,1490,659,3,57.81
5197,1490,641,4,222.04
5198,1490,824,5,268.2
5199,1491,709,5,283.15
5200,1491,557,4,119.4
5201,1491,939,3,149.91
5202,1491,648,5,290.25
5203,1492,642,4,151.44
5204,1492,698,3,105.21
5205,1493,504,4,189.08
5206,1494,839,2,64.68
5207,1494,551,5,84.8
5208,1494,889,2,72.56
5209,1494,178,4,63.88
5210,1494,317,2,21.32
5211,1494,191,3,93.9
5212,1495,64,1,20.79
5213,1495,693,4,53.36
5214,1495,770,3,109.17
5215,1495,189,2,29.5
5216,1495,93,1,36.5
5217,1495,683,4,203.84
5218,1496,58,3,80.31
5219,1496,410,5,183.7
5220,1497,847,5,155.2
5221,1497,46,3,166.59
5222,1498,15,2,33.28
5223,1498,170,3,62.25
5224,1498,849,3,81.54
5225,1498,640,2,81.58
5226,1498,234,2,102.72
5227,1498,694,1,56.4
5228,1499,972,5,161.2
5229,1499,392,4,186.56
5230,1500,245,1,10.6
5231,1500,728,2,112.04
5232,1500,10,2,77.9
5233,1501,193,2,25.74
5234,1501,765,2,109.3
5235,1501,22,4,107.2
5236,1501,840,2,79.02
5237,1501,383,1,29.48
5238,1502,233,2,84.3
5239,1502,749,5,144.05
5240,1502,843,3,168.81
5241,1503,294,3,168.39
5242,1503,439,1,57.25
5243,1503,591,1,23.9
5244,1504,20,3,145.05
5245,1505,585,2,75.2
5246,1505,299,1,23.57
5247,1505,721,2,97.5
5248,1506,513,3,62.64
5249,1507,684,1,31.38
5250,1508,200,1,39.77
5251,1508,994,1,52.98
5252,1508,118,3,166.65
5253,1508,278,5,262.55
5254,1509,191,4,125.2
5255,1509,931,5,117.95
5256,1510,233,1,42.15
5257,1510,37,3,76.2
5258,1510,356,3,47.31
5259,1511,68,2,55.4
5260,1511,534,1,13.22
5261,1511,86,2,44.22
5262,1511,482,4,44.44
5263,1512,721,1,48.75
5264,1513,106,4,195.2
5265,1513,879,2,95.02
5266,1513,985,1,54.0
5267,1513,858,1,15.36
5268,1513,713,5,288.7
5269,1513,453,2,27.98
5270,1514,734,1,13.33
5271,1515,317,4,42.64
5272,1515,240,4,105.64
5273,1515,957,1,12.84
5274,1516,243,4,97.92
5275,1517,696,1,28.09
5276,1517,389,2,110.12
5277,1518,164,4,63.76
5278,1519,781,5,240.65
5279,1519,710,1,39.61
5280,1519,254,1,59.45
5281,1520,997,3,170.58
5282,1520,646,4,62.84
5283,1520,682,4,144.68
5284,1520,174,5,216.9
5285,1520,81,5,234.55
5286,1520,912,1,42.16
5287,1521,327,5,142.1
5288,1521,753,4,194.24
5289,1521,958,3,71.46
5290,1521,588,4,210.48
5291,1521,341,4,116.56
5292,1521,606,3,31.95
5293,1522,228,2,95.22
5294,1522,529,5,173.6
5295,1522,20,2,96.7
5296,1522,33,3,115.14
5297,1522,49,1,28.08
5298,1522,185,3,86.46
5299,1523,110,4,78.28
5300,1523,172,4,145.36
5301,1523,962,1,39.24
5302,1523,267,4,161.28
5303,1523,471,2,66.68
5304,1524,905,5,282.05
5305,1524,528,1,22.14
5306,1524,787,4,118.56
5307,1524,24,4,141.12
5308,1524,790,5,265.2
5309,1525,270,5,222.9
5310,1525,138,1,29.87
5311,1525,107,1,10.9
5312,1526,800,4,229.44
5313,1526,149,4,112.28
5314,1526,846,4,239.8
5315,1527,790,1,53.04
5316,1527,823,3,152.67
5317,1527,377,2,68.12
5318,1528,196,4,49.0
5319,1528,892,4,58.32
5320,1529,272,5,299.9
5321,1530,894,5,57.25
5322,1530,220,3,157.59
5323,1530,516,2,88.1
5324,1530,733,4,117.52
5325,1531,557,3,89.55
5326,1531,76,1,13.61
5327,1531,661,3,169.77
5328,1531,107,5,54.5
5329,1531,92,3,124.86
5330,1532,493,4,158.0
5331,1533,919,3,116.31
5332,1533,789,3,131.07
5333,1534,236,1,27.88
5334,1534,478,5,145.0
5335,1535,838,3,123.42
5336,1536,759,5,201.8
5337,1536,808,2,26.06
5338,1537,775,4,166.92
5339,1537,371,2,82.92
5340,1537,562,2,69.54
5341,1537,741,3,167.55
5342,1537,463,2,83.2
5343,1538,306,2,64.76
5344,1538,255,3,40.02
5345,1538,745,5,113.25
5346,1538,194,5,66.9
5347,1539,903,3,131.1
5348,1539,481,1,37.72
5349,1539,187,1,53.98
5350,1539,984,3,47.37
5351,1539,183,2,71.22
5352,1540,239,4,180.84
5353,1541,340,2,108.7
5354,1541,723,1,58.64
5355,1541,26,5,297.4
5356,1541,651,4,64.96
5357,1542,700,1,42.98
5358,1542,406,1,58.09
5359,1543,535,4,231.36
5360,1543,746,5,87.3
5361,1544,958,3,71.46
5362,1544,683,3,152.88
5363,1544,478,5,145.0
5364,1544,303,4,143.84
5365,1544,429,2,113.16
5366,1545,31,5,104.45
5367,1545,201,3,146.13
5368,1546,741,2,111.7
5369,1546,466,1,36.0
5370,1546,428,3,122.61
5371,1546,140,5,226.2
5372,1546,723,5,293.2
5373,1546,63,5,234.15
5374,1547,978,3,139.05
5375,1547,223,1,54.62
5376,1547,291,2,78.14
5377,1547,845,4,84.56
5378,1547,475,2,21.52
5379,1548,815,3,61.98
5380,1549,326,2,114.98
5381,1549,83,2,39.84
5382,1549,458,2,41.18
5383,1549,772,2,100.7
5384,1549,107,2,21.8
5385,1549,706,1,56.02
5386,1550,986,1,47.72
5387,1550,806,3,41.28
5388,1550,213,2,96.98
5389,1550,474,1,41.06
5390,1550,531,3,147.09
5391,1551,859,1,44.07
5392,1552,541,2,93.16
5393,1552,717,4,208.44
5394,1552,69,1,16.97
5395,1552,779,3,70.89
5396,1553,500,3,109.74
5397,1553,420,4,226.8
5398,1553,182,1,16.24
5399,1553,622,4,179.64
5400,1553,354,2,86.08
5401,1553,753,2,97.12
5402,1554,658,1,46.85
5403,1554,640,3,122.37
5404,1555,906,3,100.11
5405,1556,44,4,214.96
5406,1556,989,2,71.76
5407,1556,92,1,41.62
5408,1556,20,5,241.75
5409,1556,21,1,16.73
5410,1557,816,4,95.52
5411,1557,310,5,217.95
5412,1557,204,1,58.99
5413,1557,459,3,118.74
5414,1557,145,4,60.32
5415,1557,82,2,91.22
5416,1558,457,3,54.06
5417,1558,776,2,29.28
5418,1559,69,5,84.85
5419,1559,566,4,167.72
5420,1559,803,1,55.91
5421,1559,655,1,37.05
5422,1559,436,4,57.6
5423,1559,44,3,161.22
5424,1560,411,1,49.51
5425,1560,100,5,239.1
5426,1560,788,3,43.71
5427,1561,796,1,53.47
5428,1562,407,1,30.0
5429,1562,882,1,49.56
5430,1562,874,2,73.94
5431,1562,163,4,222.12
5432,1563,10,4,155.8
5433,1564,965,3,179.13
5434,1564,5,2,74.66
5435,1564,391,3,135.39
5436,1564,438,4,140.08
5437,1564,82,4,182.44
5438,1565,869,2,78.5
5439,1565,652,1,35.67
5440,1565,161,1,47.11
5441,1566,583,5,125.1
5442,1567,202,3,85.02
5443,1567,220,5,262.65
5444,1567,990,3,164.43
5445,1567,529,2,69.44
5446,1567,442,1,31.19
5447,1568,119,4,86.28
5448,1568,125,4,197.24
5449,1568,412,5,208.35
5450,1568,832,1,15.4
5451,1568,398,5,158.15
5452,1569,495,4,187.64
5453,1570,207,2,94.18
5454,1571,165,5,290.55
5455,1571,791,4,168.84
5456,1571,307,1,22.54
5457,1572,491,5,270.2
5458,1573,229,3,150.81
5459,1573,499,3,139.41
5460,1573,997,1,56.86
5461,1574,705,1,37.51
5462,1575,724,2,49.44
5463,1575,968,3,95.31
5464,1575,517,3,50.04
5465,1575,784,5,161.8
5466,1576,833,1,44.18
5467,1577,978,2,92.7
5468,1577,593,4,86.2
5469,1578,772,5,251.75
5470,1579,684,2,62.76
5471,1579,741,5,279.25
5472,1580,45,3,89.07
5473,1580,323,2,60.06
5474,1580,61,3,166.65
5475,1580,144,1,57.06
5476,1580,491,4,216.16
5477,1581,37,2,50.8
5478,1581,564,4,184.08
5479,1581,938,2,35.94
5480,1581,736,1,28.99
5481,1581,379,5,196.8
5482,1582,680,3,104.94
5483,1582,152,2,114.44
5484,1582,228,1,47.61
5485,1582,648,4,232.2
5486,1582,984,2,31.58
5487,1582,100,5,239.1
5488,1583,144,5,285.3
5489,1583,891,5,123.5
5490,1583,427,2,43.48
5491,1583,39,2,115.4
5492,1583,9,1,23.21
5493,1584,420,5,283.5
5494,1584,430,5,152.4
5495,1584,125,1,49.31
5496,1584,626,4,163.04
5497,1585,106,1,48.8
5498,1586,977,5,65.6
5499,1586,948,4,147.64
5500,1586,241,4,223.36
5501,1586,192,3,179.97
5502,1586,484,5,234.1
5503,1587,45,2,59.38
5504,1587,552,1,38.7
5505,1588,448,4,126.32
5506,1588,223,1,54.62
5507,1588,397,4,100.6
5508,1589,15,3,49.92
5509,1589,341,4,116.56
5510,1589,415,2,27.02
5511,1589,950,1,33.92
5512,1589,797,4,111.56
5513,1589,991,3,147.15
5514,1590,336,1,56.06
5515,1591,687,3,163.29
5516,1591,417,4,88.8
5517,1591,133,5,53.2
5518,1592,776,2,29.28
5519,1592,542,1,53.68
5520,1592,283,2,82.0
5521,1592,800,3,172.08
5522,1592,389,4,220.24
5523,1592,222,4,195.84
5524,1593,406,2,116.18
5525,1593,419,5,211.9
5526,1593,580,5,164.35
5527,1593,933,2,66.28
5528,1593,731,1,53.82
5529,1594,861,4,103.92
5530,1595,835,5,243.15
5531,1596,442,4,124.76
5532,1597,628,1,53.9
5533,1598,1000,3,32.91
5534,1598,569,3,174.27
